Date,RELIANCE.BO,TCS.BO,HDFCBANK.BO,HINDUNILVR.BO,INFY.BO,KOTAKBANK.BO,ICICIBANK.BO,LT.BO,AXISBANK.BO,SBIN.BO,GOOGL,AAPL,AMZN,MSFT,NVDA,ADBE,NFLX,TSLA,ORCL,CSCO,Sensex
2019-07-18,1253.5830078125,1994.4215087890625,1188.32568359375,1713.0941162109375,772.6318969726562,1535.4111328125,412.8071594238281,1415.4739990234375,739.7241821289062,356.7186584472656,57.5255012512207,49.57905197143555,101.04949951171875,132.707275390625,41.582847595214844,308.760009765625,366.6000061035156,16.899999618530273,55.09791946411133,50.512413024902344,38337.01171875
2019-07-19,1240.8663330078125,2005.3802490234375,1174.5091552734375,1698.3731689453125,765.2771606445312,1497.6650390625,404.32818603515625,1393.801513671875,728.341552734375,349.2144775390625,57.67300033569336,49.40751647949219,100.49500274658203,130.96839904785156,41.535621643066406,305.70001220703125,365.989990234375,16.825332641601562,54.465999603271484,50.138248443603516,38031.12890625
2019-07-22,1272.1612548828125,2037.0018310546875,1135.50634765625,1653.0286865234375,764.8388671875,1451.5806884765625,405.9056701660156,1386.05078125,726.3944702148438,344.1135559082031,57.33700180053711,49.129676818847656,99.60150146484375,130.19454956054688,42.18943405151367,309.3900146484375,362.44000244140625,16.99066734313965,53.88984298706055,49.78147888183594,37982.73828125
2019-07-23,1264.5609130859375,2039.0296630859375,1119.1439208984375,1667.2572021484375,769.4660034179688,1491.5736083984375,406.4479064941406,1392.17236328125,725.296142578125,335.53033447265625,57.36199951171875,49.68777847290039,98.8949966430664,130.3378448486328,42.306278228759766,310.0799865722656,325.2099914550781,16.902666091918945,54.01064682006836,50.2426643371582,37847.6484375
2019-07-24,1250.6025390625,2024.4495849609375,1126.9791259765625,1701.5240478515625,765.7155151367188,1495.4681396484375,402.79998779296875,1369.611328125,710.0193481445312,333.17608642578125,56.57749938964844,48.9460563659668,98.22599792480469,130.52896118164062,41.87371826171875,306.8699951171875,315.1000061035156,17.211999893188477,53.471649169921875,49.912010192871094,37830.98046875
2019-07-25,1224.275146484375,2054.960693359375,1129.945068359375,1709.4014892578125,774.4827270507812,1483.2855224609375,403.2929382324219,1355.5908203125,722.2008666992188,334.8927307128906,56.96049880981445,50.06467819213867,99.28150177001953,132.25819396972656,42.58967590332031,308.54998779296875,310.6199951171875,17.045333862304688,53.52742004394531,50.23396301269531,37882.7890625
2019-07-26,1206.193603515625,2036.1328125,1125.2489013671875,1704.1334228515625,766.9332275390625,1508.8489990234375,409.65216064453125,1374.2518310546875,728.7409057617188,335.9717712402344,57.40250015258789,50.45606994628906,99.72450256347656,133.0798797607422,43.66858673095703,307.8800048828125,307.29998779296875,17.344667434692383,53.38801956176758,50.216556549072266,37686.37109375
2019-07-29,1203.262939453125,2056.119384765625,1109.57861328125,1686.80322265625,771.0732421875,1500.9603271484375,423.2579345703125,1354.1591796875,718.5564575195312,337.099853515625,56.98649978637695,50.41499328613281,100.04049682617188,134.44613647460938,44.41437911987305,310.2699890136719,317.94000244140625,17.658666610717773,54.0013542175293,49.79888153076172,37397.23828125
2019-07-30,1172.8621826171875,2103.91357421875,1113.904052734375,1693.10498046875,772.2908935546875,1495.8675537109375,418.96917724609375,1359.0465087890625,705.476318359375,321.2576904296875,56.797000885009766,50.01634979248047,98.69100189208984,133.9397430419922,43.101783752441406,308.7300109863281,326.4599914550781,15.254667282104492,54.16864013671875,49.268104553222656,37481.12109375
2019-07-31,1158.4068603515625,2129.404052734375,1113.1378173828125,1699.50537109375,773.4598999023438,1516.9375,418.5255126953125,1369.611328125,673.3751831054688,325.720947265625,62.26100158691406,50.190303802490234,97.15249633789062,135.03848266601562,43.52191925048828,311.2699890136719,335.7799987792969,15.202667236328125,54.36378479003906,49.189781188964844,37018.3203125
2019-08-01,1172.8621826171875,2104.78271484375,1096.355224609375,1704.330322265625,749.1552734375,1494.0201416015625,411.2789611816406,1340.7803955078125,668.6323852539062,311.1540222167969,62.09199905395508,50.65900802612305,95.62249755859375,134.74229431152344,43.459774017333984,307.2200012207031,332.70001220703125,15.718000411987305,53.95488739013672,49.537845611572266,37118.21875
2019-08-02,1176.48828125,2130.03173828125,1094.921630859375,1710.9278564453125,755.341064453125,1505.453857421875,404.9690246582031,1352.6781005859375,672.4266357421875,302.57080078125,61.400001525878906,50.44157409667969,94.92649841308594,134.09262084960938,43.61638259887695,303.6400146484375,325.92999267578125,16.150667190551758,53.425193786621094,49.137569427490234,36699.83984375
2019-08-05,1135.556640625,2171.067138671875,1077.3480224609375,1714.0787353515625,756.6561279296875,1458.2711181640625,396.9337463378906,1328.685302734375,661.8926391601562,294.527099609375,60.90999984741211,51.470794677734375,93.33899688720703,130.19454956054688,41.94331741333008,298.8599853515625,322.989990234375,16.107332229614258,52.3193359375,48.206504821777344,36976.8515625
2019-08-06,1120.654296875,2139.107666015625,1081.9453125,1718.165283203125,754.6104736328125,1482.7862548828125,404.62396240234375,1361.76171875,677.818359375,295.5080261230469,60.5890007019043,50.35700988769531,92.76599884033203,131.90472412109375,40.99864959716797,298.44000244140625,319.5,15.59000015258789,51.92902755737305,48.19780731201172,36690.5
2019-08-07,1101.7779541015625,2137.70751953125,1079.943359375,1751.7919921875,756.0716552734375,1474.1484375,402.652099609375,1343.001953125,659.0469360351562,284.4234313964844,59.816001892089844,49.29154968261719,91.16200256347656,130.79638671875,40.071388244628906,293.7099914550781,318.8299865722656,15.62266731262207,51.8918571472168,46.335670471191406,37327.359375
2019-08-08,1144.4483642578125,2181.01220703125,1105.1048583984375,1775.57177734375,768.6865844726562,1501.908935546875,408.7648620605469,1343.100830078125,658.9970703125,288.69049072265625,57.73749923706055,46.711238861083984,88.25650024414062,126.31553649902344,37.48596954345703,280.3599853515625,307.6300048828125,15.221332550048828,49.95891189575195,44.69978713989258,37581.91015625
2019-08-09,1154.432861328125,2168.21875,1127.9429931640625,1811.660400390625,769.7095336914062,1531.566650390625,414.4831848144531,1347.445068359375,659.6959838867188,285.7967224121094,58.55400085449219,47.59550476074219,89.3915023803711,128.6849365234375,37.87378692626953,286.2099914550781,310.1000061035156,15.383333206176758,50.144779205322266,45.77008056640625,36958.16015625
2019-08-13,1266.697021484375,2124.383056640625,1097.516845703125,1796.89013671875,744.3333740234375,1509.64794921875,404.7225341796875,1297.139404296875,649.1620483398438,277.9982604980469,58.795501708984375,48.08837127685547,89.66999816894531,129.24867248535156,38.25661849975586,289.0199890136719,304.2900085449219,15.561332702636719,49.56861877441406,45.5438346862793,37311.53125
2019-08-14,1279.9105224609375,2128.6796875,1102.3118896484375,1809.2479248046875,754.85400390625,1489.7762451171875,411.47613525390625,1317.1827392578125,662.1921997070312,284.3253173828125,60.30950164794922,49.14900207519531,91.64450073242188,132.69769287109375,39.342994689941406,297.7799987792969,315.8999938964844,15.886667251586914,50.78599548339844,46.257362365722656,37350.328125
2019-08-16,1269.0814208984375,2088.94775390625,1100.705322265625,1798.219482421875,754.5130615234375,1497.365478515625,413.25079345703125,1317.9725341796875,674.5234375,285.40435791015625,59.44499969482422,48.74399185180664,90.37899780273438,131.57029724121094,38.328712463378906,294.8299865722656,308.92999267578125,15.667332649230957,50.089027404785156,45.62214660644531,37402.48828125
2019-08-19,1283.6856689453125,2088.99609375,1090.8433837890625,1792.8037109375,757.678955078125,1494.1201171875,417.44097900390625,1335.1031494140625,683.9590454101562,281.2353820800781,58.724998474121094,48.62030792236328,89.24600219726562,129.7359161376953,37.65004348754883,288.6499938964844,310.8299865722656,15.267333030700684,49.4849739074707,44.847713470458984,37328.01171875
2019-08-20,1267.6904296875,2111.78271484375,1098.4066162109375,1812.842041015625,772.388427734375,1503.9559326171875,411.2789611816406,1325.62451171875,671.1785278320312,278.2434997558594,59.83649826049805,50.67930221557617,91.21700286865234,132.420654296875,38.79359817504883,293.1700134277344,312.2799987792969,15.666666984558105,50.154075622558594,45.874488830566406,37060.37109375
2019-08-21,1262.5244140625,2110.528076171875,1100.384033203125,1821.556396484375,778.8663330078125,1503.656494140625,406.39862060546875,1293.7330322265625,663.9894409179688,272.11260986328125,58.212501525878906,49.170841217041016,88.14800262451172,128.43287658691406,37.30698776245117,283.6600036621094,299.1099853515625,14.641332626342773,48.620731353759766,44.03847122192383,36472.9296875
2019-08-22,1238.382568359375,2138.57666015625,1074.55517578125,1843.56396484375,775.310791015625,1475.197021484375,393.53228759765625,1277.73779296875,659.8956909179688,263.2841491699219,58.465999603271484,48.9258918762207,88.80599975585938,128.14529418945312,36.98381042480469,282.7099914550781,295.760009765625,14.37600040435791,48.87165451049805,40.244598388671875,36701.16015625
2019-08-23,1267.6407470703125,2170.101318359375,1069.3646240234375,1830.861572265625,781.1555786132812,1470.4039306640625,390.1801452636719,1270.7275390625,662.3919067382812,265.9327087402344,58.96049880981445,50.080284118652344,89.62850189208984,130.49386596679688,39.666168212890625,287.45001220703125,302.79998779296875,14.662667274475098,49.800941467285156,40.862403869628906,37494.12109375
2019-08-26,1257.6563720703125,2196.702392578125,1115.189208984375,1846.025634765625,782.1296997070312,1511.1458740234375,406.15216064453125,1316.886474609375,682.6111450195312,274.9082946777344,60.02199935913086,51.01397705078125,90.80599975585938,132.67945861816406,42.45542907714844,287.9700012207031,309.3800048828125,15.121999740600586,50.06114959716797,42.20243835449219,37641.26953125
2019-08-27,1266.7962646484375,2159.9150390625,1116.8946533203125,1833.0279541015625,764.6926879882812,1500.1114501953125,412.8071594238281,1340.4349365234375,681.5127563476562,280.2544250488281,59.17649841308594,51.01640319824219,90.06900024414062,131.57705688476562,41.73200988769531,285.7099914550781,298.989990234375,15.057332992553711,49.23406982421875,41.706459045410156,37451.83984375
2019-08-28,1254.824951171875,2162.4736328125,1111.2098388671875,1799.7457275390625,781.3502807617188,1481.488037109375,407.2366638183594,1327.7474365234375,677.0695190429688,279.46966552734375,59.57899856567383,51.56935119628906,91.177001953125,133.043701171875,42.56730651855469,291.5299987792969,297.80999755859375,14.722000122070312,49.47568893432617,42.43738555908203,37068.9296875
2019-08-29,1234.110595703125,2156.3427734375,1101.1749267578125,1802.2073974609375,785.9774169921875,1448.2354736328125,399.00421142578125,1325.871337890625,659.9456176757812,269.4150390625,59.57600021362305,51.525691986083984,90.23300170898438,132.07554626464844,42.629451751708984,287.69000244140625,296.92999267578125,14.8100004196167,49.42921447753906,41.92399978637695,37332.7890625
2019-08-30,1240.2205810546875,2180.239990234375,1101.8175048828125,1851.293701171875,793.5269775390625,1429.661865234375,404.62396240234375,1311.307861328125,662.7413330078125,268.483154296875,57.67900085449219,49.144161224365234,87.48100280761719,127.86731719970703,40.38212585449219,282.44000244140625,291.44000244140625,14.09333324432373,47.93305206298828,40.557861328125,36562.91015625
2019-09-03,1198.0469970703125,2174.639892578125,1092.1534423828125,1814.4666748046875,793.2347412109375,1412.336669921875,386.63079833984375,1277.6884765625,644.3692626953125,263.2351379394531,58.558998107910156,50.07786178588867,88.44349670410156,129.8419952392578,41.13041305541992,288.739990234375,294.9800109863281,14.333333015441895,48.44416427612305,40.984230041503906,36724.73828125
2019-09-04,1193.725341796875,2168.70166015625,1111.036865234375,1818.947021484375,799.8101806640625,1424.9185791015625,391.905517578125,1293.3873291015625,645.9669189453125,269.7093200683594,58.54100036621094,49.51278305053711,88.09149932861328,130.1199951171875,40.2230224609375,289.45001220703125,291.0299987792969,14.272000312805176,48.685787200927734,40.7144775390625,36644.421875
2019-09-05,1190.49658203125,2139.44580078125,1104.6846923828125,1801.3211669921875,812.6199951171875,1407.443603515625,383.4265441894531,1303.754638671875,648.2633666992188,267.9436340332031,58.6875,49.845035552978516,88.2125015258789,129.9474639892578,40.11851119995117,282.1300048828125,291.7699890136719,14.37266731262207,48.27689743041992,40.784088134765625,36981.76953125
2019-09-06,1214.538818359375,2121.9208984375,1109.8504638671875,1790.78515625,818.4160766601562,1439.5478515625,385.9899597167969,1311.6041259765625,669.9803466796875,268.7283935546875,59.71200180053711,50.68900680541992,89.31999969482422,132.4014892578125,41.556827545166016,286.6300048828125,296.7799987792969,14.780667304992676,48.4720458984375,41.13216018676758,37145.44921875
2019-09-09,1214.1414794921875,2108.06591796875,1111.358154296875,1805.3092041015625,807.7493286132812,1469.005859375,388.8984680175781,1340.1881103515625,670.5794067382812,272.60308837890625,59.5265007019043,50.623531341552734,88.81449890136719,132.15223693847656,41.68373489379883,284.510009765625,293.75,15.040666580200195,48.37911605834961,40.73188781738281,37270.8203125
2019-09-11,1226.0633544921875,2079.72705078125,1111.6795654296875,1795.5609130859375,798.8847045898438,1472.55078125,388.7998352050781,1345.7666015625,680.6640625,279.8620300292969,58.477500915527344,49.88625717163086,89.49199676513672,130.4075927734375,40.852596282958984,282.45001220703125,289.2900085449219,15.000666618347168,48.22113800048828,40.46213912963867,37104.28125
2019-09-12,1202.468017578125,2060.319580078125,1122.282958984375,1778.968994140625,795.231689453125,1455.42529296875,397.0816345214844,1345.27294921875,661.7927856445312,281.38250732421875,59.11349868774414,50.73264694213867,90.03099822998047,131.93179321289062,41.994789123535156,284.6000061035156,291.5199890136719,14.711999893188477,49.22478103637695,41.1756706237793,37384.98828125
2019-09-13,1217.569091796875,2067.56103515625,1115.3375244140625,1777.1474609375,807.7006225585938,1481.4381103515625,407.433837890625,1346.2109375,673.3251953125,286.14007568359375,60.609500885009766,51.72455978393555,92.03600311279297,134.25155639648438,44.727088928222656,287.75,293.25,15.305333137512207,50.033267974853516,42.132835388183594,37123.30859375
2019-09-16,1202.9151611328125,2075.09228515625,1108.8616943359375,1787.8311767578125,806.0446166992188,1470.503662109375,406.15216064453125,1325.6739501953125,670.1800537109375,279.22442626953125,60.316001892089844,51.71970748901367,91.67549896240234,133.34091186523438,44.455848693847656,284.94000244140625,290.1700134277344,15.16333293914795,49.40134811401367,42.498294830322266,36481.08984375
2019-09-17,1189.4036865234375,2048.250732421875,1091.78271484375,1802.8966064453125,809.5514526367188,1447.037109375,394.9618835449219,1297.38623046875,639.2271728515625,268.6793212890625,60.26350021362305,51.94039535522461,91.56749725341797,131.82632446289062,44.91621398925781,279.29998779296875,294.3399963378906,15.452667236328125,50.683773040771484,42.27206802368164,36563.87890625
2019-09-18,1197.8482666015625,2064.56787109375,1081.080322265625,1801.1734619140625,808.3824462890625,1460.8175048828125,393.53228759765625,1301.7305908203125,647.2149658203125,275.1535339355469,60.28499984741211,52.55397033691406,91.02749633789062,130.44595336914062,45.58311462402344,276.1400146484375,287.989990234375,15.702667236328125,51.54802322387695,42.82025146484375,36093.46875
2019-09-19,1171.0240478515625,2029.7117919921875,1087.9268798828125,1784.1385498046875,799.7614135742188,1451.3310546875,381.1095886230469,1284.1556396484375,637.2800903320312,268.8264465332031,61.0,54.22493362426758,91.14949798583984,130.48431396484375,45.86927795410156,277.7799987792969,288.2699890136719,16.47333335876465,52.31004333496094,43.533782958984375,38014.62109375
2019-09-20,1246.231201171875,1994.4215087890625,1186.4967041015625,1939.520751953125,784.2727661132812,1536.309814453125,411.47613525390625,1394.986328125,679.6655883789062,295.949462890625,61.74850082397461,54.103675842285156,92.17749786376953,131.82632446289062,45.85436248779297,278.0199890136719,288.8599853515625,16.391332626342773,50.07972717285156,43.4467658996582,39090.03125
2019-09-23,1230.5838623046875,1945.32373046875,1244.185302734375,2004.2142333984375,745.3074951171875,1640.6611328125,438.9341735839844,1508.3348388671875,725.9451293945312,307.6226501464844,62.00149917602539,53.051143646240234,91.96700286865234,131.63455200195312,45.27455139160156,278.3500061035156,294.1499938964844,16.34666633605957,49.94961929321289,43.533782958984375,39097.140625
2019-09-24,1270.2239990234375,1973.85546875,1240.8238525390625,2018.245849609375,773.5086059570312,1615.596923828125,434.6453857421875,1462.5709228515625,703.229736328125,296.6851806640625,61.58150100708008,53.33003234863281,90.39199829101562,130.6855926513672,44.84405517578125,282.92999267578125,294.2900085449219,16.187332153320312,49.382755279541016,43.472869873046875,38593.51953125
2019-09-25,1271.4658203125,2015.8563232421875,1225.6478271484375,2016.227294921875,771.7064819335938,1598.9705810546875,428.3354797363281,1431.716064453125,693.8440551757812,274.8102111816406,61.49399948120117,53.5240592956543,91.12750244140625,131.70172119140625,45.05805587768555,284.69000244140625,298.6000061035156,16.319332122802734,49.13185501098633,42.994285583496094,38989.73828125
2019-09-26,1288.15625,2015.711669921875,1228.267822265625,2002.6387939453125,761.8189697265625,1627.030517578125,445.687744140625,1471.3582763671875,699.0360717773438,276.52685546875,61.63249969482422,54.02606964111328,90.87300109863281,132.78492736816406,44.78681182861328,279.7200012207031,291.55999755859375,16.232667922973633,48.84376525878906,42.93336868286133,38822.5703125
2019-09-27,1300.2271728515625,1985.8280029296875,1230.04736328125,1978.907958984375,762.1112670898438,1641.859375,442.8285827636719,1454.52392578125,699.7849731445312,275.8892517089844,61.9375,53.58711624145508,91.07499694824219,135.22930908203125,44.030330657958984,281.260009765625,286.6000061035156,16.440000534057617,49.596492767333984,42.80284881591797,38667.328125
2019-09-30,1323.921875,2026.863525390625,1213.437744140625,1952.075439453125,784.467529296875,1642.0091552734375,427.30023193359375,1457.9302978515625,683.609619140625,265.73651123046875,61.492000579833984,52.803775787353516,89.70800018310547,133.66680908203125,42.97275161743164,277.9100036621094,270.75,16.041332244873047,49.68942642211914,43.159610748291016,38305.41015625
2019-10-01,1296.5513916015625,1988.7244873046875,1234.34814453125,1958.5743408203125,773.021484375,1645.4044189453125,418.57476806640625,1444.6009521484375,678.6671142578125,251.12051391601562,61.734500885009766,53.04386901855469,89.26499938964844,133.3792724609375,43.50775909423828,277.44000244140625,265.9200134277344,16.082000732421875,50.20054626464844,43.00298309326172,38106.87109375
2019-10-03,1302.4625244140625,1987.904052734375,1209.1866455078125,1931.544921875,765.1798095703125,1613.6995849609375,421.28607177734375,1439.9110107421875,667.2344970703125,250.1395721435547,60.916500091552734,52.791656494140625,87.08049774169922,131.6920928955078,42.93292236328125,272.4700012207031,254.58999633789062,14.880666732788086,49.57791519165039,42.741939544677734,37673.30859375
2019-10-04,1298.9356689453125,2007.0216064453125,1175.4730224609375,1913.9190673828125,772.7293090820312,1560.1259765625,407.92681884765625,1406.1435546875,655.1529541015625,245.13677978515625,62.297000885009766,53.604087829589844,88.41649627685547,133.5901336669922,44.35133361816406,277.42999267578125,264.75,15.24666690826416,50.033267974853516,43.16831970214844,37531.98046875
2019-10-07,1301.2705078125,1982.1107177734375,1174.1878662109375,1910.128173828125,769.125,1553.934814453125,410.44091796875,1379.6822509765625,671.7276611328125,244.25393676757812,62.114498138427734,53.32761764526367,86.99199676513672,133.76268005371094,44.129859924316406,283.80999755859375,263.30999755859375,16.17066764831543,50.144779205322266,42.48960494995117,38177.94921875
2019-10-09,1317.1165771484375,1951.020263671875,1214.5748291015625,1917.5626220703125,763.7186279296875,1606.0106201171875,430.4552307128906,1408.7105712890625,685.257080078125,255.92710876464844,61.29750061035156,53.0681266784668,86.27249908447266,132.02760314941406,42.74131774902344,277.5400085449219,263.0799865722656,16.142000198364258,50.265586853027344,42.498294830322266,37880.3984375
2019-10-10,1353.52783203125,1935.330322265625,1186.348388671875,1937.3544921875,762.6470947265625,1583.592529296875,417.7367858886719,1407.3282470703125,671.87744140625,249.2076873779297,61.05699920654297,54.31708908081055,86.79550170898438,133.2738037109375,43.31615447998047,276.25,267.6199951171875,16.058000564575195,51.13912582397461,42.994285583496094,38127.078125
2019-10-11,1343.593017578125,1918.5782470703125,1184.96435546875,1974.0338134765625,794.5985107421875,1585.83935546875,422.37060546875,1409.4017333984375,671.47802734375,249.64910888671875,60.29999923706055,54.46744918823242,86.78250122070312,131.3949432373047,43.298728942871094,272.7099914550781,269.5799865722656,16.312667846679688,49.99609375,41.54113006591797,38214.46875
2019-10-14,1348.808837890625,1951.3099365234375,1189.51220703125,1983.831298828125,765.325927734375,1581.4954833984375,422.56781005859375,1404.6624755859375,682.51123046875,250.58099365234375,58.895999908447266,53.10206985473633,85.6614990234375,129.07513427734375,43.059844970703125,266.6600036621094,268.0299987792969,16.208667755126953,49.392059326171875,40.514347076416016,38506.08984375
2019-10-15,1354.4219970703125,1967.1932373046875,1209.038330078125,2031.7359619140625,747.9376831054688,1612.5013427734375,425.6241760253906,1415.0296630859375,688.9514770507812,253.47476196289062,59.471500396728516,53.553165435791016,86.22100067138672,130.6376495361328,45.1177864074707,272.3999938964844,268.1499938964844,15.535332679748535,50.051849365234375,41.25958251953125,38598.98828125
2019-10-16,1363.7607421875,1975.351806640625,1207.3575439453125,2040.056396484375,751.4932861328125,1603.7637939453125,429.1734924316406,1406.7852783203125,692.4461669921875,251.0224151611328,60.54800033569336,55.05435562133789,86.98249816894531,132.4014892578125,45.28200912475586,276.9599914550781,272.7900085449219,15.428667068481445,51.2413444519043,41.662879943847656,39052.05859375
2019-10-17,1387.05810546875,1960.7239990234375,1206.962158203125,2071.369384765625,749.2039794921875,1601.666748046875,434.349609375,1406.2421875,709.47021484375,260.3904113769531,60.412498474121094,55.06647872924805,86.63300323486328,131.44288635253906,45.86927795410156,276.8999938964844,274.4599914550781,15.847999572753906,50.92539596557617,41.88206481933594,39298.37890625
2019-10-18,1406.0833740234375,1986.455810546875,1215.266845703125,2073.929443359375,747.8889770507812,1613.150390625,431.5890197753906,1429.7413330078125,708.122314453125,264.5103454589844,59.506500244140625,54.42137908935547,85.27549743652344,130.05291748046875,44.10249710083008,270.8299865722656,270.7200012207031,16.003332138061523,50.22842025756836,40.672157287597656,38963.83984375
2019-10-22,1405.040283203125,1980.9520263671875,1224.6097412109375,2095.001708984375,626.6583862304688,1626.581298828125,444.8004150390625,1423.6690673828125,711.6170043945312,265.29510498046875,60.119998931884766,55.0592041015625,86.09950256347656,132.51651000976562,44.968475341796875,274.2699890136719,267.5299987792969,16.302000045776367,50.900489807128906,41.06669616699219,39058.828125
2019-10-23,1383.779541015625,2003.739013671875,1227.32861328125,2100.958740234375,633.9156494140625,1610.3543701171875,449.2370910644531,1412.857421875,713.7137451171875,270.24884033203125,60.4734992980957,55.80130386352539,86.01300048828125,133.34091186523438,45.54579162597656,274.9800109863281,280.4800109863281,16.31599998474121,51.796592712402344,40.46174621582031,39020.390625
2019-10-24,1426.8968505859375,2010.44921875,1221.9403076171875,2102.485107421875,618.9627685546875,1611.0035400390625,448.25115966796875,1413.7955322265625,706.3749389648438,257.69281005859375,60.785499572753906,57.2855339050293,86.59600067138672,133.89688110351562,46.2823600769043,278.2900085449219,282.92999267578125,16.525999069213867,53.10340881347656,40.82120895385742,39058.05859375
2019-10-25,1421.3829345703125,2051.82275390625,1214.7724609375,2110.01806640625,621.05712890625,1585.6396484375,462.4978332519531,1406.6865234375,706.9739990234375,276.2325744628906,60.88850021362305,57.20307922363281,86.82150268554688,133.77224731445312,46.41674041748047,277.7799987792969,285.5299987792969,17.130666732788086,52.702030181884766,40.37406539916992,39831.83984375
2019-10-27,1424.7608642578125,2043.6641845703125,1223.9671630859375,2106.71923828125,632.1622314453125,1590.98193359375,462.7935791015625,1416.5107421875,709.2205810546875,276.6739807128906,62.11199951171875,57.06969451904297,88.36900329589844,135.70863342285156,48.86534881591797,279.3900146484375,284.25,17.19266700744629,52.5993537902832,40.6458625793457,40051.87109375
2019-10-29,1457.5460205078125,2120.327880859375,1228.070068359375,2127.3974609375,633.76953125,1572.807861328125,470.828857421875,1442.083251953125,738.0267944335938,275.1535339355469,62.150001525878906,56.839298248291016,88.87149810791016,134.59664916992188,48.32785415649414,272.70001220703125,286.2799987792969,17.316667556762695,52.160640716552734,41.022850036621094,40129.05078125
2019-10-30,1469.0704345703125,2175.9912109375,1234.298583984375,2135.9638671875,643.3646850585938,1576.5526123046875,464.4203186035156,1456.0050048828125,746.5138549804688,284.4234313964844,62.63999938964844,57.05998992919922,89.3740005493164,133.90646362304688,48.34775924682617,269.239990234375,293.3500061035156,17.46466636657715,51.395225524902344,41.23326873779297,40165.03125
2019-10-31,1454.664794921875,2191.970947265625,1216.00830078125,2143.3984375,667.7667236328125,1570.91064453125,456.3357849121094,1454.770751953125,734.8815307617188,306.2983703613281,62.22050094604492,57.33403396606445,87.87550354003906,131.72085571289062,47.40216064453125,265.5199890136719,275.29998779296875,17.1299991607666,50.919158935546875,40.95271682739258,40301.9609375
2019-11-01,1447.5118408203125,2126.16943359375,1226.2904052734375,2146.30322265625,670.2020263671875,1577.9505615234375,455.5963134765625,1433.8387451171875,747.162841796875,307.5245361328125,62.2140007019043,58.32836151123047,89.28299713134766,132.6986541748047,48.7757682800293,266.8399963378906,278.04998779296875,16.899999618530273,51.46055603027344,41.548912048339844,40248.23046875
2019-11-04,1447.76025390625,2118.203857421875,1222.6324462890625,2125.87109375,690.6587524414062,1567.5654296875,463.7301940917969,1433.9869384765625,741.022216796875,308.2112121582031,62.060001373291016,58.19498825073242,88.2864990234375,130.72393798828125,48.67624282836914,261.0899963378906,266.69000244140625,17.038667678833008,50.508445739746094,41.689186096191406,40469.78125
2019-11-05,1438.1729736328125,2125.735107421875,1225.351318359375,2138.868896484375,677.8002319335938,1551.6380615234375,461.6597595214844,1421.348876953125,736.4791259765625,313.11590576171875,62.881500244140625,58.97588348388672,88.1084976196289,131.5579071044922,48.54682922363281,261.32000732421875,271.2699890136719,16.978666305541992,50.52711868286133,41.250816345214844,40653.73828125
2019-11-06,1422.77392578125,2112.98974609375,1242.751708984375,2146.5,693.8733520507812,1569.2130126953125,473.8359375,1434.4805908203125,745.9646606445312,311.497314453125,62.955501556396484,59.07290267944336,89.03900146484375,134.14610290527344,48.98728942871094,269.70001220703125,271.5,19.978666305541992,50.648468017578125,40.689693450927734,40323.609375
2019-11-07,1449.3001708984375,2110.189453125,1248.930908203125,2105.04541015625,701.3255004882812,1581.9947509765625,471.9626770019531,1417.251220703125,733.5336303710938,312.0859069824219,63.21500015258789,59.80045700073242,88.06649780273438,134.9033966064453,50.89839553833008,270.9800109863281,276.82000732421875,21.875333786010742,50.564456939697266,41.11931228637695,40345.078125
2019-11-08,1435.9376220703125,2056.553955078125,1240.477783203125,2054.28515625,690.123046875,1597.9219970703125,482.5614013671875,1405.0574951171875,724.3475952148438,309.8297424316406,64.4489974975586,60.39948654174805,88.85399627685547,138.2201690673828,51.45829772949219,271.3500061035156,281.8599853515625,21.847333908081055,51.003170013427734,41.356014251708984,40116.05859375
2019-11-11,1418.501953125,2027.3460693359375,1249.5736083984375,2046.703125,686.275146484375,1614.598388671875,489.9558410644531,1398.9852294921875,732.4851684570312,312.2330322265625,63.03300094604492,59.00257110595703,88.135498046875,136.91648864746094,50.495269775390625,271.45001220703125,281.2099914550781,21.08133316040039,51.152523040771484,41.41740036010742,40286.48046875
2019-11-13,1462.4140625,2103.4794921875,1243.7403564453125,2058.765380859375,673.367919921875,1603.16455078125,478.9627380371094,1375.337890625,709.1707153320312,300.7070007324219,63.03499984741211,58.995296478271484,88.99949645996094,138.62278747558594,50.51519012451172,278.4100036621094,291.45001220703125,21.000667572021484,51.199195861816406,41.69795608520508,40356.69140625
2019-11-14,1453.8701171875,2119.94189453125,1259.262451171875,2037.939453125,687.1032104492188,1595.225830078125,491.7304992675781,1363.5885009765625,714.7621459960938,300.2655944824219,62.939998626708984,60.32914733886719,88.83300018310547,137.4341278076172,50.02247619628906,277.92999267578125,287.4100036621094,20.994667053222656,50.8631591796875,41.654117584228516,40284.19140625
2019-11-15,1459.731689453125,2099.858642578125,1263.810302734375,2025.7293701171875,685.7394409179688,1620.689697265625,492.27276611328125,1360.083251953125,715.4611206054688,315.8625183105469,63.61249923706055,62.04133987426758,89.5719985961914,137.76962280273438,50.41315460205078,277.82000732421875,286.80999755859375,20.887332916259766,51.33921432495117,41.23326873779297,40469.69921875
