Date,RELIANCE.NS,TCS.NS,HINDUNILVR.NS,INFY.NS,KOTAKBANK.NS,ICICIBANK.NS,LT.NS,SBIN.NS,ITC.NS,ONGC.NS,NKE,BIDU,NVDA,KO,PYPL,SNAP,MCD,WMT,BABA,PEP,Nifty
2019-01-22,1106.6329345703125,1702.1741943359375,1610.7142333984375,650.0789794921875,1288.5758056640625,361.9070739746094,1200.078857421875,277.777587890625,236.66485595703125,102.23458862304688,76.43730926513672,162.6999969482422,39.15349578857422,40.79753494262695,92.19999694824219,6.170000076293945,166.90426635742188,90.51507568359375,153.79261779785156,95.05512237548828,10831.5
2019-01-23,1098.703857421875,1678.6361083984375,1626.3592529296875,638.130126953125,1273.3634033203125,360.2890319824219,1200.355712890625,274.3323059082031,226.49578857421875,101.49092102050781,76.59882354736328,167.10000610351562,39.72650909423828,40.52377700805664,94.27999877929688,6.400000095367432,163.9023895263672,89.20833587646484,157.0981903076172,94.92493438720703,10849.7998046875
2019-01-24,1117.6533203125,1701.8609619140625,1619.27294921875,641.9448852539062,1264.634765625,357.7393493652344,1194.7293701171875,275.6720886230469,227.8026580810547,100.35773468017578,76.3232650756836,167.5,34.23450469970703,40.352684020996094,92.30000305175781,6.340000152587891,163.54605102539062,89.31877136230469,156.81202697753906,94.46485900878906,10780.5498046875
2019-01-25,1116.3541259765625,1719.0894775390625,1616.7880859375,640.497802734375,1263.038818359375,350.2864685058594,1185.5985107421875,273.1359558105469,228.0476837158203,100.57019805908203,76.22824096679688,165.27000427246094,32.64445114135742,40.549442291259766,91.12000274658203,6.429999828338623,162.2722625732422,88.99667358398438,154.79908752441406,94.62110137939453,10661.5498046875
2019-01-28,1101.61572265625,1749.6981201171875,1604.0877685546875,638.3931274414062,1257.3526611328125,336.9006042480469,1199.4332275390625,269.4992980957031,224.4129638671875,100.32232666015625,77.23550415039062,169.33999633789062,34.08071517944336,40.94296646118164,92.41999816894531,6.570000171661377,161.9159393310547,87.23902893066406,164.6072540283203,96.20100402832031,10652.2001953125
2019-01-29,1084.682373046875,1774.533935546875,1616.6959228515625,638.3493041992188,1248.3250732421875,340.1367492675781,1178.7734375,268.5422668457031,227.4351043701172,99.89737701416016,77.80561828613281,172.6300048828125,35.65835952758789,41.173946380615234,88.76000213623047,6.679999828338623,159.25254821777344,88.18687438964844,166.25509643554688,97.80696868896484,10651.7998046875
2019-01-30,1071.2877197265625,1773.3255615234375,1595.2071533203125,636.5953979492188,1219.19677734375,358.8180847167969,1193.8992919921875,275.097900390625,225.0255584716797,98.94125366210938,77.45404052734375,171.27000427246094,35.90145492553711,41.661556243896484,90.01000213623047,6.909999847412109,157.4175567626953,86.37398529052734,165.7419891357422,97.3902816772461,10830.9501953125
2019-01-31,1099.4654541015625,1802.591796875,1622.7242431640625,657.3357543945312,1252.664306640625,357.3960876464844,1212.20751953125,281.0314636230469,227.59848022460938,100.03902435302734,77.91015625,173.94000244140625,37.00530242919922,42.1320686340332,91.66000366210938,6.929999828338623,158.1569061279297,87.21141052246094,164.48883056640625,98.17155456542969,10893.650390625
2019-02-01,1119.89306640625,1816.777099609375,1655.9010009765625,663.9130859375,1252.6143798828125,347.7857971191406,1221.707275390625,272.178955078125,229.39540100097656,100.42855072021484,78.73686981201172,176.22999572753906,37.19630813598633,42.14061737060547,92.2699966430664,7.039999961853027,158.17471313476562,87.97520446777344,169.55078125,98.00662231445312,10912.25
2019-02-04,1156.5821533203125,1834.9453125,1658.93798828125,662.9046020507812,1269.07373046875,347.6877136230469,1205.8433837890625,271.7483215332031,226.3324432373047,103.58023071289062,78.59432983398438,173.85000610351562,37.9528923034668,42.14061737060547,92.25,8.59000015258789,156.93653869628906,88.01203155517578,169.24490356445312,98.13685607910156,10934.349609375
2019-02-05,1157.1646728515625,1829.8438720703125,1676.2857666015625,661.9837036132812,1276.0068359375,345.82452392578125,1203.260986328125,272.418212890625,223.92291259765625,101.24304962158203,78.29026794433594,171.5800018310547,36.568721771240234,42.27750015258789,90.8499984741211,8.569999694824219,156.1348114013672,89.01507568359375,164.74539184570312,98.17155456542969,11062.4501953125
2019-02-06,1173.9190673828125,1856.91748046875,1684.1080322265625,669.3941040039062,1276.35595703125,352.3457946777344,1212.2996826171875,276.629150390625,226.822509765625,103.89893341064453,78.26174926757812,169.89999389648438,36.7547607421875,42.3459358215332,91.87000274658203,9.100000381469727,155.6627197265625,87.95680236816406,165.14007568359375,98.11078643798828,11069.400390625
2019-02-07,1156.13427734375,1864.1666259765625,1692.48291015625,670.0081176757812,1281.3936767578125,351.7083740234375,1195.3751220703125,275.050048828125,228.94615173339844,104.74883270263672,79.51606750488281,168.05999755859375,36.32810592651367,42.4400520324707,92.69000244140625,8.989999771118164,155.2262420654297,88.52734375,165.2288818359375,98.06739044189453,10943.599609375
2019-02-08,1144.755615234375,1844.9248046875,1672.466552734375,667.28955078125,1296.207275390625,348.2270812988281,1163.739501953125,273.7102355957031,225.0255584716797,102.09294128417969,80.49483489990234,170.25,37.498939514160156,42.48280334472656,94.37999725341797,8.800000190734863,154.96788024902344,89.23595428466797,166.47218322753906,98.77921295166016,10888.7998046875
2019-02-11,1122.8497314453125,1848.95166015625,1660.962646484375,668.9556274414062,1298.351806640625,343.2748107910156,1149.673828125,268.446533203125,226.3324432373047,97.87889099121094,81.15046691894531,173.82000732421875,37.92312240600586,42.594024658203125,94.01000213623047,9.069999694824219,155.1282196044922,90.12857055664062,167.15301513671875,99.06570434570312,10831.400390625
2019-02-12,1125.671875,1836.15380859375,1651.4835205078125,658.1251220703125,1295.458984375,337.6361083984375,1149.9967041015625,263.5657043457031,224.8622283935547,97.34770965576172,80.46630859375,174.0800018310547,38.33241653442383,39.001033782958984,94.41999816894531,9.1899995803833,156.66036987304688,90.66232299804688,166.14654541015625,97.73751831054688,10746.0498046875
2019-02-14,1096.8223876953125,1829.888916015625,1642.786865234375,649.0045166015625,1283.63818359375,337.29290771484375,1132.2420654296875,255.6223602294922,226.98585510253906,93.59403228759766,81.1314697265625,170.05999755859375,39.02947235107422,38.70161819458008,94.91000366210938,9.119999885559082,160.3125457763672,92.01506805419922,163.9461212158203,100.61957550048828,10724.400390625
2019-02-15,1114.96533203125,1816.553466796875,1631.512939453125,650.6708984375,1280.495849609375,335.5277099609375,1146.5380859375,251.65069580078125,228.7827911376953,95.6125259399414,80.36178588867188,172.4499969482422,38.85582733154297,38.35087203979492,95.0199966430664,9.279999732971191,159.67120361328125,94.04878234863281,167.92266845703125,100.63692474365234,10640.9501953125
2019-02-18,1093.1490478515625,1763.3912353515625,1612.278564453125,649.8815307617188,1273.9119873046875,332.19354248046875,1147.829345703125,248.7796173095703,224.37216186523438,97.09984588623047,80.61835479736328,171.17999267578125,39.329612731933594,38.58184814453125,94.7300033569336,9.239999771118164,160.77574157714844,91.91383361816406,168.44564819335938,100.55012512207031,10604.349609375
